cod_pedido,cod_articulo,nombre_articulo,nucleo,grosor,firmeza,sexo,altura,peso,imc,valoracion,molestias_antes,molestias_despues,duerme_en_pareja
9188,36,colchón Multielástic Visco,muelles,27 cm,4,hombre,1.780,69.000,22.000,4.000,0,0,0
9287,36,colchón Multielástic Visco,muelles,27 cm,4,mujer,1.600,60.000,23.000,5.000,1,0,1
9287,36,colchón Multielástic Visco,muelles,27 cm,4,hombre,1.710,72.000,25.000,5.000,0,0,1
9475,36,colchón Multielástic Visco,muelles,27 cm,4,mujer,1.600,75.000,29.000,4.000,1,0,1
9475,36,colchón Multielástic Visco,muelles,27 cm,4,hombre,1.900,100.000,28.000,4.000,1,0,1
9615,36,colchón Multielástic Visco,muelles,27 cm,4,hombre,1.800,90.000,28.000,4.000,0,0,0
10063,36,colchón Multielástic Visco,muelles,27 cm,4,mujer,1.650,60.000,22.000,4.000,0,0,1
10063,36,colchón Multielástic Visco,muelles,27 cm,4,hombre,1.800,75.000,23.000,4.000,0,0,1
13256,36,colchón Multielástic Visco,muelles,27 cm,4,hombre,1.650,65.000,24.000,5.000,0,0,0
16379,36,colchón Multielástic Visco,muelles,27 cm,4,hombre,1.860,100.000,29.000,5.000,0,0,0
16397,36,colchón Multielástic Visco,muelles,27 cm,4,hombre,1.800,104.000,32.000,5.000,1,0,0
16476,36,colchón Multielástic Visco,muelles,27 cm,4,mujer,1.590,50.000,20.000,5.000,0,0,1
16476,36,colchón Multielástic Visco,muelles,27 cm,4,hombre,1.670,100.000,33.000,5.000,0,0,1
16551,36,colchón Multielástic Visco,muelles,27 cm,4,hombre,1.690,70.000,25.000,4.000,0,0,0
18246,36,colchón Multielástic Visco,muelles,27 cm,4,mujer,1.800,160.000,49.000,5.000,0,0,0
18884,36,colchón Multielástic Visco,muelles,27 cm,4,mujer,1.750,85.000,28.000,5.000,0,0,0
19950,36,colchón Multielástic Visco,muelles,27 cm,4,mujer,1.740,60.000,20.000,5.000,1,0,0
20614,36,colchón Multielástic Visco,muelles,27 cm,4,mujer,1.650,60.000,22.000,5.000,1,0,0
21442,36,colchón Multielástic Visco,muelles,27 cm,4,hombre,1.800,90.000,28.000,4.000,0,0,0
3361,283,colchón New Ergo Air,espumación HR,27 cm,3,mujer,1.680,57.000,20.000,3.000,0,0,1
3361,283,colchón New Ergo Air,espumación HR,27 cm,3,hombre,1.870,110.000,31.000,3.000,0,1,1
3361,283,colchón New Ergo Air,espumación HR,27 cm,3,mujer,1.680,57.000,20.000,3.000,0,0,1
3361,283,colchón New Ergo Air,espumación HR,27 cm,3,hombre,1.870,110.000,31.000,3.000,0,1,1
4608,283,colchón New Ergo Air,espumación HR,27 cm,3,hombre,1.800,78.000,24.000,4.000,0,1,0
4608,283,colchón New Ergo Air,espumación HR,27 cm,3,hombre,1.800,78.000,24.000,4.000,0,1,0
4776,283,colchón New Ergo Air,espumación HR,27 cm,3,mujer,1.750,80.000,26.000,4.000,0,0,0
4776,283,colchón New Ergo Air,espumación HR,27 cm,3,mujer,1.750,80.000,26.000,4.000,0,0,0
5738,283,colchón New Ergo Air,espumación HR,27 cm,3,mujer,1.630,74.000,28.000,5.000,1,1,1
5738,283,colchón New Ergo Air,espumación HR,27 cm,3,hombre,1.750,81.000,26.000,5.000,1,1,1
5738,283,colchón New Ergo Air,espumación HR,27 cm,3,mujer,1.630,74.000,28.000,5.000,1,1,1
5738,283,colchón New Ergo Air,espumación HR,27 cm,3,hombre,1.750,81.000,26.000,5.000,1,1,1
6983,283,colchón New Ergo Air,espumación HR,27 cm,3,mujer,1.680,73.000,26.000,5.000,1,0,0
6983,283,colchón New Ergo Air,espumación HR,27 cm,3,mujer,1.680,73.000,26.000,5.000,1,0,0
5630,217,colchón New HR,espumación HR,23 cm,3,mujer,1.600,65.000,25.000,5.000,0,0,1
5630,217,colchón New HR,espumación HR,23 cm,3,hombre,1.750,75.000,24.000,5.000,0,0,1
5630,217,colchón New HR,espumación HR,23 cm,3,mujer,1.600,65.000,25.000,5.000,0,0,1
5630,217,colchón New HR,espumación HR,23 cm,3,hombre,1.750,75.000,24.000,5.000,0,0,1
6486,217,colchón New HR,espumación HR,23 cm,3,hombre,1.700,83.000,29.000,5.000,0,0,0
6486,217,colchón New HR,espumación HR,23 cm,3,hombre,1.700,83.000,29.000,5.000,0,0,0
8179,217,colchón New HR,espumación HR,23 cm,3,mujer,1.720,60.000,20.000,5.000,0,0,0
8266,217,colchón New HR,espumación HR,23 cm,3,mujer,1.740,65.000,21.000,4.000,0,0,1
8266,217,colchón New HR,espumación HR,23 cm,3,hombre,1.770,70.000,22.000,4.000,0,0,1
8363,217,colchón New HR,espumación HR,23 cm,3,hombre,1.810,70.000,21.000,3.000,0,0,0
8513,217,colchón New HR,espumación HR,23 cm,3,hombre,1.800,75.000,23.000,4.000,0,0,0
8554,217,colchón New HR,espumación HR,23 cm,3,hombre,1.700,55.000,19.000,5.000,0,0,0
8726,217,colchón New HR,espumación HR,23 cm,3,hombre,1.800,78.000,24.000,5.000,0,0,0
8962,217,colchón New HR,espumación HR,23 cm,3,hombre,1.800,80.000,25.000,5.000,0,0,0
9606,217,colchón New HR,espumación HR,23 cm,3,mujer,1.620,59.000,22.000,5.000,1,0,1
9606,217,colchón New HR,espumación HR,23 cm,3,hombre,1.730,70.000,23.000,5.000,0,0,1
11247,217,colchón New HR,espumación HR,23 cm,3,hombre,1.840,72.000,21.000,4.000,0,0,0
16257,217,colchón New HR,espumación HR,23 cm,3,hombre,1.940,90.000,24.000,4.000,0,0,0
3353,346,colchón New Paladium,muelles Ensacados,27 cm,4,mujer,1.680,60.000,21.000,5.000,1,0,1
3355,346,colchón New Paladium,muelles Ensacados,27 cm,4,mujer,1.680,60.000,21.000,5.000,1,0,1
3355,346,colchón New Paladium,muelles Ensacados,27 cm,4,hombre,1.900,82.000,23.000,5.000,1,0,1
3355,346,colchón New Paladium,muelles Ensacados,27 cm,4,mujer,1.680,60.000,21.000,5.000,1,0,1
3355,346,colchón New Paladium,muelles Ensacados,27 cm,4,hombre,1.900,82.000,23.000,5.000,1,0,1
3630,346,colchón New Paladium,muelles Ensacados,27 cm,4,hombre,1.760,75.000,24.000,4.000,0,0,1
3630,346,colchón New Paladium,muelles Ensacados,27 cm,4,hombre,1.760,75.000,24.000,4.000,0,0,1
3789,346,colchón New Paladium,muelles Ensacados,27 cm,4,mujer,1.600,60.000,23.000,5.000,1,1,1
3789,346,colchón New Paladium,muelles Ensacados,27 cm,4,hombre,1.950,100.000,26.000,5.000,1,0,1
3789,346,colchón New Paladium,muelles Ensacados,27 cm,4,mujer,1.600,60.000,23.000,5.000,1,1,1
3789,346,colchón New Paladium,muelles Ensacados,27 cm,4,hombre,1.950,100.000,26.000,5.000,1,0,1
3819,346,colchón New Paladium,muelles Ensacados,27 cm,4,hombre,1.800,75.000,23.000,5.000,1,0,0
3819,346,colchón New Paladium,muelles Ensacados,27 cm,4,hombre,1.800,75.000,23.000,5.000,1,0,0
4012,346,colchón New Paladium,muelles Ensacados,27 cm,4,hombre,1.800,120.000,37.000,5.000,0,0,0
4012,346,colchón New Paladium,muelles Ensacados,27 cm,4,hombre,1.800,120.000,37.000,5.000,0,0,0
4077,346,colchón New Paladium,muelles Ensacados,27 cm,4,mujer,1.600,60.000,23.000,4.000,0,0,1
4077,346,colchón New Paladium,muelles Ensacados,27 cm,4,hombre,1.700,65.000,22.000,4.000,0,0,1
4077,346,colchón New Paladium,muelles Ensacados,27 cm,4,mujer,1.600,60.000,23.000,4.000,0,0,1
4077,346,colchón New Paladium,muelles Ensacados,27 cm,4,hombre,1.700,65.000,22.000,4.000,0,0,1
3210,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.650,55.000,20.000,4.000,0,0,1
3210,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.660,70.000,25.000,4.000,0,0,1
3210,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.650,55.000,20.000,4.000,0,0,1
3210,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.660,70.000,25.000,4.000,0,0,1
3343,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.570,55.000,22.000,4.000,0,0,0
3343,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.570,55.000,22.000,4.000,0,0,0
3495,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.700,60.000,21.000,4.000,1,1,1
3495,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.700,90.000,31.000,4.000,1,0,1
3495,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.700,60.000,21.000,4.000,1,1,1
3495,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.700,90.000,31.000,4.000,1,0,1
3566,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.720,68.000,23.000,3.000,1,0,1
3566,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.720,68.000,23.000,3.000,1,0,1
3642,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.700,65.000,22.000,5.000,0,0,1
3642,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.800,80.000,25.000,4.000,1,0,1
3642,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.700,65.000,22.000,5.000,0,0,1
3642,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.800,80.000,25.000,4.000,1,0,1
4953,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.650,62.000,23.000,4.000,0,0,0
4953,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.650,62.000,23.000,4.000,0,0,0
5071,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.830,80.000,24.000,5.000,0,0,0
5071,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.830,80.000,24.000,5.000,0,0,0
5084,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.750,68.000,22.000,5.000,1,0,0
5084,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.750,68.000,22.000,5.000,1,0,0
5208,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.770,64.000,20.000,4.000,0,0,0
5208,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.770,64.000,20.000,4.000,0,0,0
5381,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.700,65.000,22.000,5.000,1,0,0
5381,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.700,65.000,22.000,5.000,1,0,0
5533,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.800,70.000,22.000,5.000,0,0,0
5533,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.800,70.000,22.000,5.000,0,0,0
6448,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.670,90.000,32.000,3.000,0,0,1
6448,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.720,82.000,28.000,4.000,0,0,1
6448,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.670,90.000,32.000,3.000,0,0,1
6448,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.720,82.000,28.000,4.000,0,0,1
6960,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.730,72.000,24.000,5.000,1,0,1
6960,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.920,89.000,24.000,5.000,1,0,1
6960,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.730,72.000,24.000,5.000,1,0,1
6960,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.920,89.000,24.000,5.000,1,0,1
6972,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.750,63.000,21.000,4.000,0,0,1
6972,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.850,82.000,24.000,4.000,0,0,1
6972,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.750,63.000,21.000,4.000,0,0,1
6972,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.850,82.000,24.000,4.000,0,0,1
7455,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.650,75.000,28.000,5.000,0,0,0
7455,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.650,75.000,28.000,5.000,0,0,0
8323,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.780,86.000,27.000,5.000,1,0,0
8323,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.780,86.000,27.000,5.000,1,0,0
8703,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.720,62.000,21.000,5.000,0,0,1
8703,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.900,94.000,26.000,5.000,0,0,1
8703,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.720,62.000,21.000,5.000,0,0,1
8703,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.900,94.000,26.000,5.000,0,0,1
8780,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.600,55.000,21.000,5.000,0,0,1
8780,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.700,70.000,24.000,5.000,0,0,1
8780,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.600,55.000,21.000,5.000,0,0,1
8780,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.700,70.000,24.000,5.000,0,0,1
9049,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.850,65.000,19.000,4.000,0,0,0
9049,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.850,65.000,19.000,4.000,0,0,0
9239,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.770,65.000,21.000,5.000,1,0,1
9239,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.800,85.000,26.000,5.000,0,0,1
9911,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.600,55.000,21.000,4.000,0,0,1
9911,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.800,80.000,25.000,4.000,0,0,1
11063,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.680,58.000,21.000,4.000,1,0,1
11063,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.800,90.000,28.000,4.000,1,0,1
11595,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.620,62.000,24.000,5.000,0,0,0
16030,49,colchón Nexus Visco,espumación HR,27 cm,3,mujer,1.620,60.000,23.000,5.000,0,0,1
16030,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.730,80.000,27.000,5.000,0,0,1
27754,49,colchón Nexus Visco,espumación HR,27 cm,3,hombre,1.780,75.000,24.000,5.000,0,0,0
14550,907,colchón Ona,espumación HR,22 cm,4,hombre,1.830,55.000,16.000,5.000,0,0,0
14626,907,colchón Ona,espumación HR,22 cm,4,hombre,1.700,70.000,24.000,5.000,0,0,0
16434,907,colchón Ona,espumación HR,22 cm,4,hombre,1.650,53.000,19.000,5.000,0,0,0
3870,304,colchón Oxygel,látex,21 cm,3,mujer,1.590,70.000,28.000,4.000,0,0,1
3870,304,colchón Oxygel,látex,21 cm,3,hombre,1.680,65.000,23.000,4.000,0,0,1
3870,304,colchón Oxygel,látex,21 cm,3,mujer,1.590,70.000,28.000,4.000,0,0,1
3870,304,colchón Oxygel,látex,21 cm,3,hombre,1.680,65.000,23.000,4.000,0,0,1
3196,33,colchón Palace Visco,muelles,"31,5 cm",4,mujer,1.630,53.000,20.000,4.000,0,0,1
3196,33,colchón Palace Visco,muelles,"31,5 cm",4,mujer,1.630,53.000,20.000,4.000,0,0,1
4314,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.750,94.000,31.000,4.000,1,1,1
4314,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.750,94.000,31.000,4.000,1,1,1
4969,33,colchón Palace Visco,muelles,"31,5 cm",4,mujer,1.620,68.000,26.000,5.000,0,0,1
4969,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.800,82.000,25.000,5.000,0,0,1
4969,33,colchón Palace Visco,muelles,"31,5 cm",4,mujer,1.620,68.000,26.000,5.000,0,0,1
4969,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.800,82.000,25.000,5.000,0,0,1
5065,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.920,96.000,26.000,4.000,1,0,1
5065,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.920,96.000,26.000,4.000,1,0,1
5357,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.750,90.000,29.000,5.000,0,0,0
5520,33,colchón Palace Visco,muelles,"31,5 cm",4,mujer,1.700,65.000,22.000,5.000,0,0,1
5520,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.860,85.000,25.000,5.000,0,0,1
5520,33,colchón Palace Visco,muelles,"31,5 cm",4,mujer,1.700,65.000,22.000,5.000,0,0,1
5520,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.860,85.000,25.000,5.000,0,0,1
5569,33,colchón Palace Visco,muelles,"31,5 cm",4,mujer,1.780,80.000,25.000,5.000,1,1,1
5569,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.760,120.000,39.000,5.000,0,0,1
5569,33,colchón Palace Visco,muelles,"31,5 cm",4,mujer,1.780,80.000,25.000,5.000,1,1,1
5569,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.760,120.000,39.000,5.000,0,0,1
5598,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.780,80.000,25.000,4.000,0,0,0
5598,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.780,80.000,25.000,4.000,0,0,0
5833,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.700,100.000,35.000,5.000,1,0,0
5833,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.700,100.000,35.000,5.000,1,0,0
6034,33,colchón Palace Visco,muelles,"31,5 cm",4,mujer,1.760,60.000,19.000,5.000,0,0,1
6034,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.820,100.000,30.000,5.000,0,0,1
6034,33,colchón Palace Visco,muelles,"31,5 cm",4,mujer,1.760,60.000,19.000,5.000,0,0,1
6034,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.820,100.000,30.000,5.000,0,0,1
6524,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.900,92.000,25.000,3.000,0,0,0
6524,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.900,92.000,25.000,3.000,0,0,0
6846,33,colchón Palace Visco,muelles,"31,5 cm",4,mujer,1.600,65.000,25.000,4.000,0,0,1
6846,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.670,70.000,25.000,4.000,1,0,1
6846,33,colchón Palace Visco,muelles,"31,5 cm",4,mujer,1.600,65.000,25.000,4.000,0,0,1
6846,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.670,70.000,25.000,4.000,1,0,1
7143,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.750,120.000,39.000,4.000,0,0,0
7143,33,colchón Palace Visco,muelles,"31,5 cm",4,hombre,1.750,120.000,39.000,4.000,0,0,0
8556,33,colchón Palace Visco,muelles,"31,5 cm",4,mujer,1.650,70.000,26.000,5.000,1,0,1
